pid,fnm,lnm,hght,t,ddst,cx,cy,cz,cvx,cvy,cvz,cv,cax,cay,caz,ca,rt,dx,dy,dz,d
201935,James,Harden,77,0.03500000000000003,25,-0.3635313643439581,0.0587489715022739,3.6132632782993577,-5.881768098555835,-2.8263107984403932,9.640284056834139,11.641232984139627,106.10414606482256,25.48964247524308,129.78466900293017,169.56376969701122,-0.379,-0.00588176809855584,-0.0028263107984403957,0.009640284056834147,0.011641232984139637
201935,James,Harden,77,0.03600000000000003,25,-0.36930397683167343,0.05594887632150998,3.6230342285856745,-5.7726124877153175,-2.800095180763918,9.770950286316795,11.68909994192617,109.15561084051707,26.215617676475375,130.6662294826565,172.26685553332592,-0.379,-0.005772612487715323,-0.00280009518076392,0.009770950286316804,0.01168909994192618
201935,James,Harden,77,0.03700000000000003,25,-0.374964382243772,0.05317572273362356,3.632936726661956,-5.660405412098552,-2.773153587886418,9.902498076281399,11.738400163654275,112.2070756167658,26.94159287749984,131.54778996460325,174.98885190152805,-0.379,-0.005660405412098557,-0.0027731535878864205,0.009902498076281407,0.011738400163654284
201935,James,Harden,77,0.038000000000000034,25,-0.380509529115478,0.05043023671381586,3.642971654088684,-5.545146871705981,-2.7454860198077,10.034927426727949,11.789237285484035,115.25854039257045,27.667568078717927,132.42935044655002,177.72888993214198,-0.379,-0.005545146871705986,-0.0027454860198077025,0.010034927426727958,0.011789237285484045
201935,James,Harden,77,0.039000000000000035,25,-0.3859363659820156,0.04771314423728798,3.653139892426339,-5.426836866537605,-2.7170924765278746,10.168238337655113,11.84171528087782,118.31000516837598,28.393543279825437,133.3109109271645,180.48614793150986,-0.379,-0.00542683686653761,-0.002717092476527877,0.010168238337655122,0.01184171528087783
201935,James,Harden,77,0.040000000000000036,25,-0.3912418413786086,0.04502517127924112,3.663442323235402,-5.305475396593035,-2.6879729580468585,10.302430809062892,11.895938314507749,121.36146994456965,29.11951848101599,134.192471407779,183.25984864721596,-0.379,-0.00530547539659304,-0.002687972958046861,0.010302430809062901,0.01189593831450776
201935,James,Harden,77,0.041000000000000036,25,-0.3964229038404814,0.04236704381487637,3.6738798280763545,-5.181062461872772,-2.658127464364749,10.437504840952618,11.952010590505125,124.41293472026327,29.845493682109733,135.07403188972577,186.0492566762469,-0.379,-0.005181062461872776,-0.0026581274643647512,0.010437504840952627,0.011952010590505135
201935,James,Harden,77,0.04200000000000004,25,-0.4014765019028579,0.03973948781939493,3.6844532885096792,-5.053598062376481,-2.6275559954814347,10.573460433324735,12.010036195637774,127.46439949629085,30.57146888331405,135.95559237211663,188.85367601899256,-0.379,-0.005053598062376485,-0.002627555995481437,0.010573460433324744,0.012010036195637784
201935,James,Harden,77,0.04300000000000004,25,-0.4063995841009623,0.037143229267997846,3.695163586095857,-4.923082198104385,-2.5962585513970824,10.71029758617791,12.07011893808355,130.51586427209548,31.297444084352282,136.8371528531752,191.6724477692828,-0.379,-0.004923082198104389,-0.002596258551397085,0.01071029758617792,0.01207011893808356
201935,James,Harden,77,0.04400000000000004,25,-0.4111890989700183,0.03457899413588636,3.7060116023953693,-4.78951486905604,-2.564235132111484,10.848016299512144,12.132362182532502,133.5673290483451,32.023419285598344,137.7187133342338,194.50494794294306,-0.379,-0.004789514869056044,-0.0025642351321114865,0.010848016299512153,0.012132362182532512
