feature_idx,feature_name,target,feature_type,pearson_r,pearson_p,spearman_r,spearman_p,n_valid,pearson_significant,spearman_significant
7,right_eye_y,depth,raw_mean,0.050300207500609144,0.351603305273027,0.063742706507603,0.2376533609146185,345,False,False
7,right_eye_y,depth,raw_std,0.03549822005278484,0.5110752240304793,0.04038804139354067,0.4546066465141058,345,False,False
7,right_eye_y,left_right,raw_mean,0.0786619423654791,0.1448300079659741,0.03710026484341753,0.49218204936795257,345,False,False
7,right_eye_y,left_right,raw_std,0.0950716094337744,0.07782221071595953,0.0764120011526166,0.15671395485965403,345,False,False
8,right_eye_z,angle,raw_mean,-0.4455111374130562,3.1730108976547342e-18,-0.5977457602714306,8.484931748880435e-35,345,True,True
8,right_eye_z,angle,raw_std,0.018013321720365877,0.7388358553804254,0.026537073123844047,0.6232836530112241,345,False,False
8,right_eye_z,depth,raw_mean,0.19063427231149424,0.0003698224557115457,0.17295143857194525,0.0012592472144812212,345,True,True
8,right_eye_z,depth,raw_std,-0.09301508081325459,0.08450043237164341,-0.04530354409069382,0.40155189368319216,345,False,False
8,right_eye_z,left_right,raw_mean,0.02097849387300152,0.6978038037622346,-0.0032493361384902425,0.9520482256585089,345,False,False
8,right_eye_z,left_right,raw_std,0.021890409683544578,0.6853531188690225,0.008356542094450735,0.8770930992059972,345,False,False
9,left_ear_x,angle,raw_mean,0.47201773584124906,1.5206691610956014e-20,0.5843562393438879,5.628112760695406e-33,345,True,True
9,left_ear_x,angle,raw_std,-0.2770908360094317,1.687498993892813e-07,-0.3276117810440233,4.490039333881051e-10,345,True,True
9,left_ear_x,depth,raw_mean,-0.044971345006867766,0.4050164844741293,-0.024232386486845506,0.6537714878335662,345,False,False
9,left_ear_x,depth,raw_std,0.09868315349962095,0.0671338381906166,0.06635716772338617,0.21891738615760728,345,False,False
9,left_ear_x,left_right,raw_mean,-0.019993284803050716,0.7113467079242884,0.0457350125322421,0.39707853274712207,345,False,False
9,left_ear_x,left_right,raw_std,0.07436248539617255,0.16816692427888988,0.10337924090977818,0.055065610174657005,345,False,False
10,left_ear_y,angle,raw_mean,0.20604328419978182,0.00011590278927401508,0.17509900663585742,0.0010916228591869841,345,True,True
10,left_ear_y,angle,raw_std,-0.19893606567820557,0.00020009185677929403,-0.37193793940559705,9.253137955724725e-13,345,True,True
10,left_ear_y,depth,raw_mean,0.06132020098530234,0.25599515052843663,0.07618539690559276,0.1579505118332172,345,False,False
10,left_ear_y,depth,raw_std,0.03112541178116972,0.5645000685278793,-0.0021953993051551995,0.967591035704161,345,False,False
10,left_ear_y,left_right,raw_mean,0.07345150067614709,0.17345397572095508,0.026581930853609152,0.6226963584221475,345,False,False
10,left_ear_y,left_right,raw_std,0.10094504992603057,0.06107486433888853,0.10938447815934245,0.04231089467494455,345,False,False
11,left_ear_z,angle,raw_mean,-0.44517120499605467,3.3878467365130447e-18,-0.6004538813250675,3.545853058155944e-35,345,True,True
11,left_ear_z,angle,raw_std,0.16929002113544772,0.0016004817593080424,0.22155700303415085,3.2955573895484444e-05,345,True,True
11,left_ear_z,depth,raw_mean,0.1878177583020205,0.0004529160916241999,0.1766386865896219,0.0009843688485511386,345,True,True
11,left_ear_z,depth,raw_std,-0.08868449347364685,0.10007196667169205,-0.04813221198743256,0.3727745540621166,345,False,False
11,left_ear_z,left_right,raw_mean,0.02199926177265971,0.6838725133840392,0.0013746629369060259,0.9797035462235023,345,False,False
11,left_ear_z,left_right,raw_std,0.0272106062468487,0.6144907766123167,0.02094797533477173,0.6982219099280684,345,False,False
12,right_ear_x,angle,raw_mean,0.4836939835830791,1.2431196043970413e-21,0.6114608285016332,9.37091765133958e-37,345,True,True
12,right_ear_x,angle,raw_std,-0.2789235398153993,1.3877484118416394e-07,-0.3381060058305377,1.1324118862268926e-10,345,True,True
12,right_ear_x,depth,raw_mean,-0.0562855198241505,0.29718477138223415,-0.03370862119809577,0.5326177943087143,345,False,False
12,right_ear_x,depth,raw_std,0.1013992357042246,0.059914300517201646,0.09664432668324471,0.07300930165414501,345,False,False
12,right_ear_x,left_right,raw_mean,-0.017580447942946102,0.7448916927672277,0.04688684798415858,0.38528404630348473,345,False,False
12,right_ear_x,left_right,raw_std,0.07719984700116048,0.15247160357055178,0.09279822299140551,0.08523076804940355,345,False,False
13,right_ear_y,angle,raw_mean,0.15149265155853003,0.004803383495916764,0.16968349511050157,0.001560118677575367,345,True,True
13,right_ear_y,angle,raw_std,-0.21688751468125622,4.858241903379352e-05,-0.4383731138860257,1.2367367183120955e-17,345,True,True
13,right_ear_y,depth,raw_mean,0.06403802930138891,0.2354822100259746,0.0750863091469653,0.16405270274636854,345,False,False
13,right_ear_y,depth,raw_std,0.03284190276802529,0.5432130644267582,0.005635126096679895,0.9169401778929938,345,False,False
13,right_ear_y,left_right,raw_mean,0.07157871555607931,0.184709754200278,0.024863309949709426,0.6453650648397393,345,False,False
13,right_ear_y,left_right,raw_std,0.10204848609820699,0.05828696898015306,0.07803710757101251,0.14805915473156997,345,False,False
14,right_ear_z,angle,raw_mean,-0.4744060320531338,9.182600151927445e-21,-0.6019200131181068,2.203257937754688e-35,345,True,True
14,right_ear_z,angle,raw_std,0.13528385915423286,0.011895144541076054,0.16456869110259392,0.002165311657064285,345,True,True
14,right_ear_z,depth,raw_mean,0.1852170138023349,0.0005447428587383146,0.18026807250248378,0.0007688362115151928,345,True,True
14,right_ear_z,depth,raw_std,-0.08410607941504844,0.11892647740097745,-0.037880537401809,0.4831170839660386,345,False,False
14,right_ear_z,left_right,raw_mean,0.019526429542435046,0.7177963282127072,-0.005849915533797795,0.9137863255421556,345,False,False
14,right_ear_z,left_right,raw_std,0.017822753857317714,0.7414999087527314,0.007912202171924032,0.8835807132626878,345,False,False
15,left_shoulder_x,angle,raw_mean,0.3408919302883256,7.786739353867489e-11,0.43869120925312227,1.1647802179916229e-17,345,True,True
15,left_shoulder_x,angle,raw_std,-0.25758993009327413,1.239412435722904e-06,-0.19093729203614748,0.0003617832768729917,345,True,True
15,left_shoulder_x,depth,raw_mean,-0.01582927032229614,0.7695474141335822,0.019045983935332442,0.7244546687639388,345,False,False
15,left_shoulder_x,depth,raw_std,0.11308051892851816,0.035773452097902364,0.11301360380519027,0.035883707466506036,345,False,False
15,left_shoulder_x,left_right,raw_mean,-0.024026413419961094,0.65652543685323,0.016512758626986278,0.7598950646789986,345,False,False
15,left_shoulder_x,left_right,raw_std,0.06451035431348408,0.23203889516114962,0.10435953572734859,0.05278831951126545,345,False,False
16,left_shoulder_y,angle,raw_mean,0.23004853250497392,1.5926245014408816e-05,0.18190059146532908,0.0006868987836129409,345,True,True
16,left_shoulder_y,angle,raw_std,-0.19813513116327175,0.00021254182160824637,-0.39961778876557436,1.1666308414179768e-14,345,True,True
16,left_shoulder_y,depth,raw_mean,0.058770772725111595,0.2763311614922487,0.07832367041023351,0.14657146343626962,345,False,False
16,left_shoulder_y,depth,raw_std,0.026140856688106312,0.6284813972925867,-0.010719101033356767,0.8427465218224829,345,False,False
16,left_shoulder_y,left_right,raw_mean,0.05922565150794229,0.27262457476984503,0.010763956417032343,0.8420970788044018,345,False,False
16,left_shoulder_y,left_right,raw_std,0.12270578086530047,0.02263690559941532,0.16747158529556924,0.0017997444052136324,345,False,True
17,left_shoulder_z,angle,raw_mean,-0.43859443247383967,1.1862253371839738e-17,-0.6004261192121835,3.577862157847407e-35,345,True,True
17,left_shoulder_z,angle,raw_std,0.31365431806008365,2.589895848882741e-09,0.408331000952392,2.6993815912422167e-15,345,True,True
17,left_shoulder_z,depth,raw_mean,0.1776400015616473,0.0009199235019911036,0.16755638176367602,0.001789969675650949,345,True,True
17,left_shoulder_z,depth,raw_std,-0.06589369733838922,0.2221593373058618,-0.059296822004577567,0.2720477194244135,345,False,False
17,left_shoulder_z,left_right,raw_mean,0.021457538349210062,0.6912528980945779,0.007292814821844884,0.8926370106824236,345,False,False
17,left_shoulder_z,left_right,raw_std,-0.020046834497221135,0.7106082201953291,-0.026110121050965707,0.628885373020542,345,False,False
18,right_shoulder_x,angle,raw_mean,0.3853081159262763,1.1781103638693725e-13,0.5325229134257286,1.1633400156413696e-26,345,True,True
18,right_shoulder_x,angle,raw_std,-0.23333052771971163,1.1934460443090337e-05,-0.010893853095659618,0.8402169618791724,345,True,False
18,right_shoulder_x,depth,raw_mean,-0.08584097008695002,0.11147962665150601,-0.05878439169754399,0.276219692675085,345,False,False
18,right_shoulder_x,depth,raw_std,0.10274925212000045,0.056571716122670555,0.03424369955120581,0.5261290758171311,345,False,False
18,right_shoulder_x,left_right,raw_mean,-0.022986286880253625,0.6705028032307594,0.0686291119801783,0.20351435304639348,345,False,False
18,right_shoulder_x,left_right,raw_std,0.08338806286861755,0.12211981117674788,0.21219181954371139,7.117879367041879e-05,345,False,True
19,right_shoulder_y,angle,raw_mean,-0.01640040732241442,0.761479200861038,0.08288700257545394,0.12438749545657411,345,False,False
19,right_shoulder_y,angle,raw_std,-0.23447437957425665,1.0782030068500898e-05,-0.4562152393710021,3.8820711843862633e-19,345,True,True
19,right_shoulder_y,depth,raw_mean,0.07190485709236479,0.18271182243078363,0.08943406551105246,0.09722462965295786,345,False,False
19,right_shoulder_y,depth,raw_std,0.06281856077784503,0.24453830119166525,0.12230134832651375,0.023090285998322548,345,False,False
19,right_shoulder_y,left_right,raw_mean,0.05075947097478314,0.34721771132644147,-0.015566216694027387,0.7732718936212092,345,False,False
19,right_shoulder_y,left_right,raw_std,0.10626825634989637,0.048578828853353136,0.08330372650148028,0.12249923002226111,345,False,False
20,right_shoulder_z,angle,raw_mean,-0.49465543997418704,1.0837760593417383e-22,-0.6018351634680941,2.2649271937368737e-35,345,True,True
20,right_shoulder_z,angle,raw_std,0.2807961510364123,1.1347221978206412e-07,0.26167267168591557,8.271152931850879e-07,345,True,True
20,right_shoulder_z,depth,raw_mean,0.17549524256281618,0.0010630378869149147,0.15738756669018145,0.0033784765564230245,345,True,True
20,right_shoulder_z,depth,raw_std,0.000715793502702693,0.9894307131059467,-0.012474982128202026,0.8174075992901831,345,False,False
20,right_shoulder_z,left_right,raw_mean,0.029445112983812093,0.5857177553258361,0.02320949335757476,0.6674935310761161,345,False,False
20,right_shoulder_z,left_right,raw_std,0.06656511552565914,0.21747384932904196,0.029367201357786737,0.5867104481114702,345,False,False
21,left_elbow_x,angle,raw_mean,0.22638660913138656,2.1866907600282805e-05,0.2964922058977253,1.9788674159867104e-08,345,True,True
21,left_elbow_x,angle,raw_std,-0.33146296334311276,2.724808615428733e-10,-0.5398779738269869,1.7190864983443535e-27,345,True,True
21,left_elbow_x,depth,raw_mean,-0.003986721801502759,0.9411841536473365,0.014247958844924368,0.7920133931402175,345,False,False
21,left_elbow_x,depth,raw_std,0.10736468933600288,0.046290297227686454,0.10731360201523324,0.046394885180484444,345,False,False
21,left_elbow_x,left_right,raw_mean,-0.03807642491197459,0.4808555818308647,0.0058135325542814685,0.9143204599065226,345,False,False
21,left_elbow_x,left_right,raw_std,0.024581605211733224,0.6491130068264132,-0.09743040458428338,0.07069620284851734,345,False,False
22,left_elbow_y,angle,raw_mean,0.21760654386437,4.5788860147460517e-05,0.14193380211916357,0.008287809038814539,345,True,True
22,left_elbow_y,angle,raw_std,-0.24177438835684134,5.571706293671343e-06,-0.5006923359568344,2.7220304203168673e-23,345,True,True
22,left_elbow_y,depth,raw_mean,0.03756881517149973,0.48672771086525746,0.06099717885742887,0.25851293563825367,345,False,False
22,left_elbow_y,depth,raw_std,0.05396631099016377,0.3175668917210343,0.08553874770232486,0.11274985495954426,345,False,False
22,left_elbow_y,left_right,raw_mean,0.04233432379341559,0.433144059330754,-0.006350656380393984,0.9064390476537074,345,False,False
22,left_elbow_y,left_right,raw_std,0.09272494243066326,0.08547870855553913,0.01606491191125318,0.7662155376697467,345,False,False
23,left_elbow_z,angle,raw_mean,-0.30523957809670565,7.135629222856622e-09,-0.43036184480602113,5.482587575845808e-17,345,True,True
23,left_elbow_z,angle,raw_std,0.03335682147279992,0.536905814894047,0.147668139593534,0.005997098321018355,345,False,True
23,left_elbow_z,depth,raw_mean,0.1565172040971685,0.0035613207140027634,0.1622297074429151,0.00250784691132211,345,True,True
23,left_elbow_z,depth,raw_std,0.0685162459456005,0.20426050451924874,0.025465170775537314,0.6373876813740063,345,False,False
23,left_elbow_z,left_right,raw_mean,0.018988407349752587,0.7252540099240908,0.005923558191132046,0.9127053049995781,345,False,False
23,left_elbow_z,left_right,raw_std,-0.05035824186430095,0.35104720387767324,-0.06062120357699646,0.26146491942429984,345,False,False
24,right_elbow_x,angle,raw_mean,0.24663763955745072,3.5473166436447956e-06,0.150147004041303,0.005196485295493695,345,True,True
24,right_elbow_x,angle,raw_std,-0.2791678021027635,1.351899005748504e-07,-0.3355869593772788,1.5837265271792512e-10,345,True,True
24,right_elbow_x,depth,raw_mean,-0.0974933428057601,0.07051361899349506,-0.09838778788185448,0.06796021246031768,345,False,False
24,right_elbow_x,depth,raw_std,0.0836531208848473,0.12093330007775566,0.03535681448675805,0.5127607728090221,345,False,False
24,right_elbow_x,left_right,raw_mean,-0.04181733192395856,0.4387875278671557,0.040539260047820186,0.45291800092310197,345,False,False
24,right_elbow_x,left_right,raw_std,0.05134493362290961,0.3416775000449023,-0.007728095528588405,0.8862710792294042,345,False,False
25,right_elbow_y,angle,raw_mean,-0.12307254513917729,0.022232432836985144,-0.04603805791182789,0.3939545989165693,345,False,False
25,right_elbow_y,angle,raw_std,-0.1542926759047632,0.004070065236394291,-0.16076586610302798,0.0027466156866098,345,True,True
25,right_elbow_y,depth,raw_mean,0.05458849086900659,0.31201144714681994,0.06215734328224966,0.249549186095827,345,False,False
25,right_elbow_y,depth,raw_std,0.08055821339374362,0.1353587052733773,0.1438842056552641,0.007433491142793276,345,False,True
25,right_elbow_y,left_right,raw_mean,0.049234200564540614,0.3619167503015126,-0.011973799286845036,0.8246219820080571,345,False,False
25,right_elbow_y,left_right,raw_std,0.08033781582212277,0.136434415766502,0.07391428769136324,0.17075286241637047,345,False,False
26,right_elbow_z,angle,raw_mean,-0.40691971895748835,3.431545692527104e-15,-0.5352450616521911,5.76419003651052e-27,345,True,True
26,right_elbow_z,angle,raw_std,-0.0624254062080617,0.2475091893165208,-0.06488634081427185,0.22932345504642604,345,False,False
26,right_elbow_z,depth,raw_mean,0.15791854062432442,0.003271153062785577,0.1578180141836438,0.0032912315989908976,345,True,True
26,right_elbow_z,depth,raw_std,0.12415178935462153,0.02107831760328299,0.13020215572939906,0.015523475400354243,345,False,True
26,right_elbow_z,left_right,raw_mean,0.06558631475320803,0.22432825564421172,0.02965446616794376,0.5830541834039259,345,False,False
26,right_elbow_z,left_right,raw_std,0.11874581378634017,0.027425378107765273,0.0769570152634435,0.15376980974945778,345,False,False
27,left_wrist_x,angle,raw_mean,0.25709451741147726,1.3011537399175302e-06,0.3464325940663505,3.656229455695486e-11,345,True,True
27,left_wrist_x,angle,raw_std,-0.2289139351829126,1.757967469199439e-05,-0.16331369748385602,0.0023433922124621274,345,True,True
27,left_wrist_x,depth,raw_mean,-0.0020206221675371887,0.9701698850398752,0.030484416135363356,0.5725505901109171,345,False,False
27,left_wrist_x,depth,raw_std,0.10613709048625211,0.04885883460032407,0.06356327553610679,0.238979354149813,345,False,False
27,left_wrist_x,left_right,raw_mean,-0.05096625846585129,0.3452544226146378,-0.0017583645602388513,0.9740400893190567,345,False,False
27,left_wrist_x,left_right,raw_std,-0.02464810950516476,0.6482273976801052,-0.10963199931316037,0.04184365615204482,345,False,False
28,left_wrist_y,angle,raw_mean,0.17261137381318853,0.0012878632161184066,0.1455358632076635,0.006772478426505505,345,True,True
28,left_wrist_y,angle,raw_std,-0.25492981539997783,1.607208130034919e-06,-0.5288609446199527,2.962324246347129e-26,345,True,True
28,left_wrist_y,depth,raw_mean,0.014605666730733692,0.7869155661210507,0.025387582953172092,0.638413751551858,345,False,False
28,left_wrist_y,depth,raw_std,0.00741110733611431,0.8909062967083229,-0.03787615390902001,0.4831677566541301,345,False,False
28,left_wrist_y,left_right,raw_mean,0.05043247578110377,0.35033668335863316,0.007789756642467481,0.8853698732215796,345,False,False
28,left_wrist_y,left_right,raw_std,0.10573921834488406,0.04971645404722301,0.07436228052347993,0.1681680995951792,345,False,False
29,left_wrist_z,angle,raw_mean,-0.11197442444132108,0.03763332732224165,-0.13059970035971802,0.015208189541459917,345,False,True
29,left_wrist_z,angle,raw_std,-0.29679424937202725,1.9114601802411544e-08,-0.4192146259011996,4.080901320330325e-16,345,True,True
29,left_wrist_z,depth,raw_mean,0.13538577641031602,0.011830767293251797,0.1812194365541221,0.0007200512016905075,345,True,True
29,left_wrist_z,depth,raw_std,0.15816157742106882,0.003223068574584636,0.17636588722172006,0.0010026340999646861,345,True,True
29,left_wrist_z,left_right,raw_mean,0.013262673388659708,0.8061002902511267,-0.011381443467731832,0.8331677854988507,345,False,False
29,left_wrist_z,left_right,raw_std,-0.014631834713284345,0.7865429903098622,0.006590287249497501,0.9029257674018981,345,False,False
30,right_wrist_x,angle,raw_mean,0.31072424399972937,3.699305318970237e-09,0.38006634853393484,2.67302645558221e-13,345,True,True
30,right_wrist_x,angle,raw_std,-0.13124589563804995,0.014707675003136573,-0.021710995089929387,0.6877961407168377,345,True,False
30,right_wrist_x,depth,raw_mean,-0.06858237588820881,0.20382308290764226,-0.045652473451975144,0.3979319551832506,345,False,False
30,right_wrist_x,depth,raw_std,0.07375048994424224,0.17170527844908848,0.019679544759768578,0.7156788024919606,345,False,False
30,right_wrist_x,left_right,raw_mean,-0.031517674260399586,0.5596003869692546,0.05625072053670945,0.2974840171705517,345,False,False
30,right_wrist_x,left_right,raw_std,0.08014482205279615,0.1373817585871725,0.05227459739663051,0.3329965466482773,345,False,False
31,right_wrist_y,angle,raw_mean,0.0568140736350725,0.2926642715323131,0.06722566411570313,0.21293367662316354,345,False,False
31,right_wrist_y,angle,raw_std,-0.013806659915588616,0.798314704940962,0.22090912298926982,3.479610419792188e-05,345,False,True
31,right_wrist_y,depth,raw_mean,0.006335772494027697,0.9066573244014502,0.013312375367326448,0.8053881435921788,345,False,False
31,right_wrist_y,depth,raw_std,0.05593488002805955,0.3002091573731348,-0.0022542842249540372,0.9667222590968676,345,False,False
31,right_wrist_y,left_right,raw_mean,0.07971352795050411,0.13951708594910478,0.02741830103333387,0.6117903631629138,345,False,False
31,right_wrist_y,left_right,raw_std,0.0521263848526505,0.3343709352240444,0.01003994894990294,0.8525924577191087,345,False,False
32,right_wrist_z,angle,raw_mean,-0.28637616799700183,6.173604681979323e-08,-0.25710784974587714,1.2994542834313635e-06,345,True,True
32,right_wrist_z,angle,raw_std,-0.30985636535295474,4.108267396009769e-09,-0.298991964988349,1.4836243080624407e-08,345,True,True
32,right_wrist_z,depth,raw_mean,0.15156032075959003,0.00478434224040144,0.16599118260515203,0.0019784561882735113,345,True,True
32,right_wrist_z,depth,raw_std,0.15374413693627736,0.00420520996807329,0.12763678963285263,0.017699138574641903,345,True,True
32,right_wrist_z,left_right,raw_mean,0.07348216827379597,0.17327400275491264,0.03997364352690573,0.45925224611197946,345,False,False
32,right_wrist_z,left_right,raw_std,0.09596782532771082,0.07504898718517573,0.10029969200903079,0.06275575196450907,345,False,False
33,left_hip_x,angle,raw_mean,0.2357829526332671,9.59344809731705e-06,0.2579598732246731,1.1951484013090443e-06,345,True,True
33,left_hip_x,angle,raw_std,-0.26426484660442384,6.375335520712678e-07,-0.22396470880310682,2.6890961110178607e-05,345,True,True
33,left_hip_x,depth,raw_mean,-0.0671006193901023,0.21378788089448697,-0.049667460907169184,0.35770246770491354,345,False,False
33,left_hip_x,depth,raw_std,0.12338695306136122,0.021890695530775977,0.1765372817897698,0.000991122273788872,345,False,True
33,left_hip_x,left_right,raw_mean,-0.015826046789846747,0.7695930231160419,0.0421279865644852,0.43539140126891185,345,False,False
33,left_hip_x,left_right,raw_std,0.06338975147121241,0.2402666300303365,0.052576181612380306,0.3302111565374259,345,False,False
34,left_hip_y,angle,raw_mean,0.07263902393984156,0.17827278826630177,0.11056634860584226,0.04011891088243882,345,False,False
34,left_hip_y,angle,raw_std,-0.2105864801402956,8.095230469129599e-05,-0.43673383417842065,1.682693359714666e-17,345,True,True
34,left_hip_y,depth,raw_mean,0.1142137923194692,0.03394941648094725,0.11113996099040788,0.039090100408771866,345,False,False
34,left_hip_y,depth,raw_std,0.04673502758811824,0.38682633492398066,0.07827778413020656,0.14680891351400333,345,False,False
34,left_hip_y,left_right,raw_mean,0.07022126719626394,0.1931984738687952,0.02013535053842991,0.7093881152615009,345,False,False
34,left_hip_y,left_right,raw_std,0.126529142590985,0.018717910087322,0.15438730149336644,0.004047153111502028,345,False,True
35,left_hip_z,angle,raw_mean,-0.4059983912330165,4.01112160606251e-15,-0.6043504110791383,9.957098630627488e-36,345,True,True
35,left_hip_z,angle,raw_std,0.11780750609823855,0.028679816292683354,0.06312943741786901,0.2422068612617066,345,False,False
35,left_hip_z,depth,raw_mean,0.17296179410399537,0.0012583850520535788,0.1500286315166002,0.005232413407475059,345,True,True
35,left_hip_z,depth,raw_std,-0.025619755566070705,0.6353454178893981,0.030583044723115748,0.5713083478594286,345,False,False
35,left_hip_z,left_right,raw_mean,0.030995682147244873,0.5661250095964879,0.03194002097368361,0.5543480009494938,345,False,False
35,left_hip_z,left_right,raw_std,0.02783634668506567,0.6063709286802261,0.03395905482879107,0.5295758554336925,345,False,False
36,right_hip_x,angle,raw_mean,0.262258550686835,7.800397552962642e-07,0.2391537991110634,7.078841828115653e-06,345,True,True
36,right_hip_x,angle,raw_std,-0.2623361492769741,7.740008354708347e-07,-0.23047623932184408,1.534214685533076e-05,345,True,True
36,right_hip_x,depth,raw_mean,-0.0988253588493547,0.0667389226514452,-0.08161493719046876,0.1302914795202075,345,False,False
36,right_hip_x,depth,raw_std,0.11662935564986565,0.03032429655912145,0.13951021043397818,0.009470577161025555,345,False,True
36,right_hip_x,left_right,raw_mean,-0.021360461282530226,0.6925785826848246,0.058378170972357396,0.2795576675813901,345,False,False
36,right_hip_x,left_right,raw_std,0.06687907233727845,0.21530734935001708,0.040232707875028015,0.4563449138654127,345,False,False
37,right_hip_y,angle,raw_mean,0.003515073796846661,0.9481319234583827,0.06619744312431201,0.2200308091561932,345,False,False
37,right_hip_y,angle,raw_std,-0.22151795100877852,3.3063854941950756e-05,-0.4441526013229285,4.120879064033656e-18,345,True,True
37,right_hip_y,depth,raw_mean,0.10645993712630221,0.04817205296169844,0.11508085900448049,0.032607858615235324,345,False,False
37,right_hip_y,depth,raw_std,0.05722445197356569,0.2891863409855639,0.10083406909096654,0.061361250545166016,345,False,False
37,right_hip_y,left_right,raw_mean,0.06620199266290736,0.21999903894443548,0.010538936399895931,0.8453561215457485,345,False,False
37,right_hip_y,left_right,raw_std,0.13660335178166597,0.01108513143588117,0.14145731659224495,0.008509377914949951,345,True,True
38,right_hip_z,angle,raw_mean,-0.398374602767162,1.43258590356228e-14,-0.6030759398287642,1.511402231583199e-35,345,True,True
38,right_hip_z,angle,raw_std,-0.009835452055073603,0.8555616884166406,-0.04759390516439756,0.37815072119430093,345,False,False
38,right_hip_z,depth,raw_mean,0.18045185757266277,0.000759180158279197,0.15416671080683694,0.004100747604636976,345,True,True
38,right_hip_z,depth,raw_std,0.006367249168999013,0.9061957176262652,0.03539392805903821,0.5123181014979772,345,False,False
38,right_hip_z,left_right,raw_mean,0.03242402977833849,0.5483584571352746,0.029290928605547693,0.587683010775923,345,False,False
38,right_hip_z,left_right,raw_std,0.04713215209411538,0.38280001067713887,0.040199539455950874,0.4567165681449238,345,False,False
39,left_knee_x,angle,raw_mean,0.2935467722265168,2.768748412739511e-08,0.3676131866838129,1.7665422688306864e-12,345,True,True
39,left_knee_x,angle,raw_std,-0.25559704573498315,1.506197688768457e-06,-0.23373697253825512,1.1512174558692763e-05,345,True,True
39,left_knee_x,depth,raw_mean,-0.0284517888554172,0.5984316520648534,0.004022585216034784,0.9406560311285925,345,False,False
39,left_knee_x,depth,raw_std,0.10508690121835258,0.05114971423252099,-0.04880171745273846,0.36615423103865796,345,False,False
39,left_knee_x,left_right,raw_mean,-0.030117599815914782,0.5771818686560908,0.005409082404477485,0.9202606868660924,345,False,False
39,left_knee_x,left_right,raw_std,0.056904559828402916,0.2918950139175019,0.06904875823387667,0.2007574231946767,345,False,False
40,left_knee_y,angle,raw_mean,0.03235318126411936,0.5492332060302711,0.10950429359389421,0.042084176691949395,345,False,False
40,left_knee_y,angle,raw_std,-0.19025796576591475,0.00038003740494619084,-0.3463073723256055,3.7198493576294756e-11,345,True,True
40,left_knee_y,depth,raw_mean,0.11010787081880585,0.04095757764440881,0.1112565537789346,0.03888373489917683,345,False,False
40,left_knee_y,depth,raw_std,0.04040726707633001,0.4543917591986945,0.057178864405361275,0.2895713182592972,345,False,False
40,left_knee_y,left_right,raw_mean,0.07301787622641973,0.17601360839920596,0.022886063046838215,0.6718557397312319,345,False,False
40,left_knee_y,left_right,raw_std,0.0619307710262173,0.25128253194337197,-0.06740275717262598,0.2117281221947837,345,False,False
41,left_knee_z,angle,raw_mean,-0.5109870494851669,2.4195423084255244e-24,-0.6076973088092557,3.2980003127456415e-36,345,True,True
41,left_knee_z,angle,raw_std,-0.1278550459285596,0.017504202362679952,-0.19120439278536774,0.0003548322457856731,345,False,True
41,left_knee_z,depth,raw_mean,0.165560009395257,0.00203347559451227,0.15431574956166277,0.004064467526370803,345,True,True
41,left_knee_z,depth,raw_std,-0.007756672268934435,0.8858533985294489,0.023813324576217546,0.6593794244522672,345,False,False
41,left_knee_z,left_right,raw_mean,0.02929178497098234,0.5876720870410578,0.016706801184406685,0.7571614578994889,345,False,False
41,left_knee_z,left_right,raw_std,0.05661753709341471,0.29433976846403676,0.04026573017772154,0.4559750650684764,345,False,False
42,right_knee_x,angle,raw_mean,0.3458274597742683,3.9738118711350494e-11,0.47007554728650297,2.285193325770225e-20,345,True,True
42,right_knee_x,angle,raw_std,-0.2568982371500233,1.326421007482959e-06,-0.23759546787997254,8.15140207609957e-06,345,True,True
42,right_knee_x,depth,raw_mean,-0.07057002320913744,0.19099079363766855,-0.027233179533765462,0.6141970294171664,345,False,False
42,right_knee_x,depth,raw_std,0.09420802154571269,0.08057251335567105,-0.05111313320037573,0.3438642483416689,345,False,False
42,right_knee_x,left_right,raw_mean,-0.03542063964190453,0.5119996225184018,0.021269577495074677,0.6938205421969909,345,False,False
42,right_knee_x,left_right,raw_std,0.07439765730936251,0.16796524058993584,0.08981759488235515,0.09579289241308751,345,False,False
43,right_knee_y,angle,raw_mean,0.06186240530145544,0.25180718890019915,0.13217512720769006,0.014013285168171798,345,False,True
43,right_knee_y,angle,raw_std,-0.20274574213129515,0.00014966803473162696,-0.45373023803512197,6.36436246610592e-19,345,True,True
43,right_knee_y,depth,raw_mean,0.07096273926662766,0.18852703191864226,0.07768849658293929,0.14988442141919964,345,False,False
43,right_knee_y,depth,raw_std,0.0498221694148611,0.35620511401357374,0.07285438073523515,0.17698594730513825,345,False,False
43,right_knee_y,left_right,raw_mean,0.06355763654350668,0.23902111030961895,0.020599049410735634,0.7030086741330566,345,False,False
43,right_knee_y,left_right,raw_std,0.12703431845497692,0.018247100302615237,0.040429234410969614,0.45414629796178513,345,False,False
44,right_knee_z,angle,raw_mean,-0.511906791247531,1.9412188513855333e-24,-0.6070159681125302,4.134317129880547e-36,345,True,True
44,right_knee_z,angle,raw_std,0.023392973825371914,0.6650238232064787,0.031382146287626665,0.5612909187564695,345,False,False
44,right_knee_z,depth,raw_mean,0.16711992198967723,0.0018408051484211723,0.15539438102060824,0.003810427643150175,345,True,True
44,right_knee_z,depth,raw_std,0.0005919622189488275,0.9912591046415372,0.01924557897365803,0.7216859916206942,345,False,False
