player,feature_type,config,r2,mse
4,temporal_change,temporal_change_prep80_rel170,0.07215756971460607,6.685569190652607
4,temporal_change,temporal_change_prep100_rel150,0.04996806986466695,6.845455645195447
4,temporal_change,temporal_change_prep100_rel160,0.17289367196902816,5.959715145142487
4,temporal_change,temporal_change_prep100_rel170,0.22548907456131395,5.580738940063356
4,temporal_change,temporal_change_prep120_rel150,-0.02496978701674446,7.385420418121164
4,temporal_change,temporal_change_prep120_rel160,-0.07298468261511548,7.731391777294869
4,temporal_change,temporal_change_prep120_rel170,0.09492370485454038,6.521527790180156
5,right_wrist_xyz,right_wrist_xyz_f100,-0.12389730051740466,18.632821631581315
5,right_wrist_xyz,right_wrist_xyz_f110,-0.13717594051768955,18.85296499389866
5,right_wrist_xyz,right_wrist_xyz_f120,-0.0998173367344044,18.233605733601113
5,right_wrist_xyz,right_wrist_xyz_f130,-0.05771506872990284,17.53560241100948
5,right_wrist_xyz,right_wrist_xyz_f140,-0.03217506853391505,17.112180922317133
5,right_wrist_xyz,right_wrist_xyz_f150,-0.02215593615359812,16.946076148811848
5,right_wrist_xyz,right_wrist_xyz_f160,-0.1042873006482068,18.307712184668432
5,right_wrist_xyz,right_wrist_xyz_f170,-0.03030295209961742,17.081143556556256
5,left_wrist_xyz,left_wrist_xyz_f100,-0.09351064424285727,18.12904860349133
5,left_wrist_xyz,left_wrist_xyz_f110,-0.18193890923691813,19.59507943038807
5,left_wrist_xyz,left_wrist_xyz_f120,-0.10988482932234733,18.400512259297052
5,left_wrist_xyz,left_wrist_xyz_f130,-0.051062262121599256,17.425307138634633
5,left_wrist_xyz,left_wrist_xyz_f140,-0.00946372824701558,16.73565510240002
5,left_wrist_xyz,left_wrist_xyz_f150,0.10345830740163653,14.863547973441028
5,left_wrist_xyz,left_wrist_xyz_f160,0.004278826247183454,16.50782061384416
5,left_wrist_xyz,left_wrist_xyz_f170,-0.10570088678330425,18.331147687453267
5,right_elbow_xyz,right_elbow_xyz_f100,-0.16126909437348336,19.25239956690687
5,right_elbow_xyz,right_elbow_xyz_f110,-0.14762931563251835,19.026268972716785
5,right_elbow_xyz,right_elbow_xyz_f120,-0.08776686909516762,18.03382394393432
5,right_elbow_xyz,right_elbow_xyz_f130,-0.04258581418949858,17.284778157636538
5,right_elbow_xyz,right_elbow_xyz_f140,-0.005208607258133879,16.665110480244483
5,right_elbow_xyz,right_elbow_xyz_f150,-0.05595896716669069,17.506488427748547
5,right_elbow_xyz,right_elbow_xyz_f160,-0.08674774178605671,18.01692807866105
5,right_elbow_xyz,right_elbow_xyz_f170,-0.07847526479181766,17.8797806825297
5,arm_vector,arm_vector_f120,-0.13831022531804527,18.871770027378776
5,arm_vector,arm_vector_f130,-0.10264938888958564,18.28055764160421
5,arm_vector,arm_vector_f135,-0.12735368583648654,18.69012420816978
5,arm_vector,arm_vector_f140,-0.1682599702844625,19.36829960851906
5,arm_vector,arm_vector_f150,-0.04717998450165917,17.360943796554068
5,arm_vector,arm_vector_f160,-0.09766260978352803,18.197883036409866
5,arm_vector,arm_vector_f170,-0.1262066272550204,18.671107401260826
5,full_arm_xyz,full_arm_xyz_f110,-0.18684129238491853,19.67635485539737
5,full_arm_xyz,full_arm_xyz_f120,-0.2434698811851892,20.615186538575053
5,full_arm_xyz,full_arm_xyz_f130,-0.2385426613358712,20.53349935189913
5,full_arm_xyz,full_arm_xyz_f140,-0.14397506607154376,18.965686052697688
5,full_arm_xyz,full_arm_xyz_f150,-0.09113363440392508,18.089640732038173
5,full_arm_xyz,full_arm_xyz_f160,-0.24538741675344267,20.64697689717724
5,full_arm_xyz,full_arm_xyz_f170,-0.1135019478344026,18.46047959263293
5,both_wrists_xyz,both_wrists_xyz_f100,-0.14931475912077685,19.054211532835374
5,both_wrists_xyz,both_wrists_xyz_f110,-0.2078920595038236,20.025350434222894
5,both_wrists_xyz,both_wrists_xyz_f120,-0.133303732001246,18.788768585050658
5,both_wrists_xyz,both_wrists_xyz_f130,-0.10471737405828074,18.31484226775939
5,both_wrists_xyz,both_wrists_xyz_f140,-0.01874415207465918,16.889513005400904
5,both_wrists_xyz,both_wrists_xyz_f150,0.23593491967119185,12.667250246203489
5,both_wrists_xyz,both_wrists_xyz_f160,0.13167116070034035,14.395813899348394
5,y_axis_key,y_axis_key_f100,-0.07026241613321993,17.743621850159183
5,y_axis_key,y_axis_key_f110,-0.050413401084940634,17.41454982837668
5,y_axis_key,y_axis_key_f120,-0.08991863301985137,18.06949751783066
5,y_axis_key,y_axis_key_f130,-0.09215940266224121,18.1066466960028
5,y_axis_key,y_axis_key_f140,-0.1447886123850759,18.979173640346573
5,y_axis_key,y_axis_key_f150,-0.03884635473741693,17.222782563433146
5,y_axis_key,y_axis_key_f160,-0.08685577767474806,18.018719179540877
5,y_axis_key,y_axis_key_f170,-0.0155057125062803,16.835823698722724
5,y_axis_key,y_axis_key_f180,-0.03892872357926924,17.224148136548703
5,temporal_change,temporal_change_prep80_rel150,-0.12038830348939134,18.574646818189894
5,temporal_change,temporal_change_prep80_rel160,-0.20694777276029752,20.00969533259298
5,temporal_change,temporal_change_prep80_rel170,-0.0842841651498134,17.976085037203685
5,temporal_change,temporal_change_prep100_rel150,-0.20842576203777874,20.034198559505278
5,temporal_change,temporal_change_prep100_rel160,-0.27115241452169614,21.07412856622471
5,temporal_change,temporal_change_prep100_rel170,-0.11301748725802963,18.45244783786055
5,temporal_change,temporal_change_prep120_rel150,-0.14555134194970987,18.99181874940095
5,temporal_change,temporal_change_prep120_rel160,-0.20595883934312176,19.993300044554417
5,temporal_change,temporal_change_prep120_rel170,-0.15329686000222376,19.120229820635164
