trial_id,timestamp,model_type,n_features,feature_indices,best_params,cv_score_angle,cv_score_depth,cv_score_left_right,cv_score_combined,optuna_trials,duration_seconds
108,2026-01-29T01:49:27.764641,catboost,30,"arm_plane_angle,elbow_height_relative,elevation_angle,jerk_at_release,left_wrist_z_energy,left_wrist_z_mean,left_wrist_z_std,mid_hip_z_min,mid_hip_z_range,neck_z_energy,neck_z_q75,neck_z_range,neck_z_std,right_elbow_vel_load_mean,right_elbow_vel_mean,right_elbow_vel_release_mean,right_elbow_z_q25,right_elbow_z_q75,right_knee_vel_release_mean,right_knee_z_max,right_knee_z_mean,right_knee_z_q25,right_knee_z_range,right_wrist_vel_prop_mean,right_wrist_z_min,right_wrist_z_q25,right_wrist_z_q75,velocity_magnitude_release,wrist_vx_release,wrist_z_release","{""iterations"": 154, ""depth"": 9, ""learning_rate"": 0.0070283287269500986, ""l2_leaf_reg"": 3.86779061390152}",0.03218166037339974,0.01760332916921629,0.014438677886678407,0.021407889143098147,5,143.6
109,2026-01-29T01:49:27.908641,ridge,100,"acceleration_at_release,arm_extension_angle,arm_plane_angle,elbow_alignment,elbow_height_relative,elevation_angle,guide_hand_vx,hip_vertical_velocity_max,jerk_at_release,knee_bend_depth,left_wrist_z_energy,left_wrist_z_max,left_wrist_z_min,left_wrist_z_q25,left_wrist_z_range,left_wrist_z_std,mid_hip_z_energy,mid_hip_z_mean,mid_hip_z_min,mid_hip_z_q25,mid_hip_z_std,neck_z_energy,neck_z_max,neck_z_mean,neck_z_min,neck_z_q25,neck_z_q75,neck_z_range,neck_z_std,peak_velocity_magnitude,release_frame,release_height_relative,release_time,right_elbow_vel_load_mean,right_elbow_vel_max,right_elbow_vel_max_time,right_elbow_vel_mean,right_elbow_vel_min,right_elbow_vel_std,right_elbow_z_energy,right_elbow_z_max,right_elbow_z_mean,right_elbow_z_min,right_elbow_z_q75,right_elbow_z_range,right_elbow_z_std,right_hip_z_energy,right_hip_z_max,right_hip_z_mean,right_hip_z_min,right_hip_z_q25,right_hip_z_q75,right_hip_z_range,right_hip_z_std,right_knee_vel_load_mean,right_knee_vel_max_time,right_knee_vel_min,right_knee_vel_prep_mean,right_knee_vel_range,right_knee_vel_release_mean,right_knee_vel_std,right_knee_z_energy,right_knee_z_max,right_knee_z_mean,right_knee_z_min,right_knee_z_q25,right_knee_z_q75,right_knee_z_range,right_knee_z_std,right_shoulder_z_energy,right_shoulder_z_max,right_shoulder_z_q25,right_shoulder_z_q75,right_shoulder_z_range,right_shoulder_z_std,right_wrist_vel_load_mean,right_wrist_vel_max,right_wrist_vel_max_time,right_wrist_vel_mean,right_wrist_vel_min,right_wrist_vel_prep_mean,right_wrist_vel_prop_mean,right_wrist_vel_range,right_wrist_vel_release_mean,right_wrist_z_energy,right_wrist_z_max,right_wrist_z_mean,right_wrist_z_min,right_wrist_z_q25,right_wrist_z_range,right_wrist_z_std,set_position_stability,shoulder_elevation_rate,time_to_peak_velocity,wrist_snap_angle,wrist_vx_release,wrist_vz_release,wrist_x_release,wrist_y_release,wrist_z_release","{""alpha"": 6.336993511478444}",0.061825463713358786,0.0837576228339904,0.022509624916166097,0.05603090382117176,5,0.1
110,2026-01-29T01:50:14.726493,lightgbm,30,"azimuth_angle,hip_vertical_velocity_max,knee_bend_depth,lateral_offset,left_wrist_z_max,left_wrist_z_min,left_wrist_z_q75,left_wrist_z_range,mid_hip_z_max,mid_hip_z_q25,mid_hip_z_range,neck_z_min,peak_velocity_magnitude,release_frame,release_height_relative,right_elbow_vel_prep_mean,right_elbow_vel_range,right_elbow_vel_std,right_elbow_z_energy,right_elbow_z_q75,right_knee_z_energy,right_knee_z_min,right_shoulder_z_q75,right_wrist_vel_load_mean,right_wrist_vel_max,right_wrist_z_max,right_wrist_z_q25,right_wrist_z_q75,velocity_magnitude_release,wrist_vx_release","{""n_estimators"": 765, ""num_leaves"": 39, ""learning_rate"": 0.005608378012909733, ""subsample"": 0.6626866522660745, ""colsample_bytree"": 0.6604662054071647, ""reg_alpha"": 0.010658713140316602, ""reg_lambda"": 0.00023050423975977803, ""min_child_samples"": 20}",0.023212514428117618,0.027438067698425227,0.01646373660658296,0.0223714395777086,5,46.8
111,2026-01-29T01:50:37.876951,lightgbm,100,"acceleration_at_release,arm_extension_angle,arm_plane_angle,azimuth_angle,elbow_alignment,elbow_height_relative,elevation_angle,forward_position,guide_hand_vx,hip_lateral_range,jerk_at_release,knee_extension_rate_max,lateral_offset,left_wrist_z_energy,left_wrist_z_max,left_wrist_z_mean,left_wrist_z_min,left_wrist_z_range,mid_hip_z_max,mid_hip_z_min,mid_hip_z_q25,mid_hip_z_range,mid_hip_z_std,neck_z_energy,neck_z_max,neck_z_mean,neck_z_min,neck_z_q25,neck_z_range,neck_z_std,release_time,right_elbow_vel_load_mean,right_elbow_vel_max,right_elbow_vel_max_time,right_elbow_vel_mean,right_elbow_vel_min,right_elbow_vel_prep_mean,right_elbow_vel_prop_mean,right_elbow_vel_range,right_elbow_vel_release_mean,right_elbow_vel_std,right_elbow_z_energy,right_elbow_z_max,right_elbow_z_mean,right_elbow_z_q25,right_elbow_z_q75,right_elbow_z_range,right_elbow_z_std,right_hip_z_energy,right_hip_z_max,right_hip_z_mean,right_hip_z_q25,right_hip_z_q75,right_hip_z_std,right_knee_vel_load_mean,right_knee_vel_max_time,right_knee_vel_mean,right_knee_vel_min,right_knee_vel_prep_mean,right_knee_vel_release_mean,right_knee_vel_std,right_knee_z_energy,right_knee_z_mean,right_knee_z_min,right_knee_z_q25,right_knee_z_q75,right_knee_z_range,right_knee_z_std,right_shoulder_z_energy,right_shoulder_z_max,right_shoulder_z_min,right_shoulder_z_q25,right_shoulder_z_range,right_shoulder_z_std,right_wrist_vel_load_mean,right_wrist_vel_max,right_wrist_vel_max_time,right_wrist_vel_min,right_wrist_vel_prop_mean,right_wrist_vel_release_mean,right_wrist_vel_std,right_wrist_z_energy,right_wrist_z_max,right_wrist_z_mean,right_wrist_z_min,right_wrist_z_q25,right_wrist_z_q75,right_wrist_z_range,right_wrist_z_std,set_point_height,shoulder_elevation_rate,shoulder_rotation,time_to_peak_velocity,wrist_snap_angle,wrist_vx_release,wrist_vy_release,wrist_vz_release,wrist_x_release,wrist_y_release,wrist_z_release","{""n_estimators"": 480, ""num_leaves"": 27, ""learning_rate"": 0.0062495467559015245, ""subsample"": 0.7459865884061889, ""colsample_bytree"": 0.6137095720302448, ""reg_alpha"": 0.0043513743346366126, ""reg_lambda"": 0.4661644108034723, ""min_child_samples"": 49}",0.024995339545699748,0.02056048359117002,0.016985652876209307,0.02084715867102636,5,23.1
112,2026-01-29T01:52:23.291203,catboost,10,"arm_extension_angle,hip_lateral_range,knee_bend_depth,left_wrist_z_std,right_elbow_z_min,right_elbow_z_range,right_knee_vel_prep_mean,right_shoulder_z_q25,wrist_vx_release,wrist_z_release","{""iterations"": 661, ""depth"": 5, ""learning_rate"": 0.0075918440542859286, ""l2_leaf_reg"": 28.289325131228704}",0.029548664692198894,0.019193855614987786,0.01527424935617237,0.021338923221119684,5,105.4
113,2026-01-29T01:52:23.391235,ridge,20,"elbow_alignment,hip_lateral_range,lateral_offset,mid_hip_z_max,mid_hip_z_min,neck_z_mean,neck_z_std,peak_velocity_magnitude,right_elbow_vel_min,right_elbow_vel_range,right_elbow_z_q75,right_elbow_z_range,right_hip_z_max,right_hip_z_q75,right_knee_vel_max_time,right_knee_vel_release_mean,right_knee_vel_std,right_shoulder_z_energy,right_wrist_vel_prep_mean,right_wrist_vel_release_mean","{""alpha"": 33.63084575610853}",0.06814165278287614,0.025258654989489964,0.023103565227058014,0.038834624333141374,5,0.1
114,2026-01-29T01:52:59.339815,xgboost,30,"elbow_alignment,elbow_height_relative,elevation_angle,left_wrist_z_max,mid_hip_z_mean,mid_hip_z_min,mid_hip_z_q25,neck_z_mean,peak_velocity_magnitude,right_elbow_vel_load_mean,right_elbow_vel_min,right_elbow_z_min,right_elbow_z_q25,right_elbow_z_q75,right_hip_z_energy,right_knee_vel_load_mean,right_knee_vel_prep_mean,right_knee_vel_prop_mean,right_knee_vel_range,right_knee_z_energy,right_knee_z_q75,right_wrist_vel_min,right_wrist_vel_prep_mean,right_wrist_z_mean,right_wrist_z_std,set_position_stability,shoulder_rotation,wrist_vx_release,wrist_vy_release,wrist_x_release","{""n_estimators"": 293, ""max_depth"": 5, ""learning_rate"": 0.008338162531808989, ""subsample"": 0.6664887016674141, ""colsample_bytree"": 0.7511758728026974, ""reg_alpha"": 0.010135783951810522, ""reg_lambda"": 0.000111944174777587, ""min_child_weight"": 13}",0.023473329881988143,0.024509314139479193,0.01851307325784864,0.022165239093105322,5,35.9
115,2026-01-29T01:52:59.419496,ridge,10,"arm_plane_angle,neck_z_energy,release_time,right_elbow_vel_prep_mean,right_elbow_z_min,right_shoulder_z_q25,right_wrist_vel_prep_mean,right_wrist_z_max,set_position_stability,wrist_y_release","{""alpha"": 6.087127354139072}",0.1366517433457249,0.027463626834304467,0.017210446158048506,0.0604419387793593,5,0.1
116,2026-01-29T01:53:31.157522,xgboost,10,"elevation_angle,guide_hand_vx,left_wrist_z_q25,right_elbow_z_mean,right_knee_vel_max,right_knee_vel_max_time,right_knee_z_max,right_shoulder_z_range,right_wrist_z_min,wrist_vz_release","{""n_estimators"": 114, ""max_depth"": 5, ""learning_rate"": 0.007658266926838238, ""subsample"": 0.9772234229719208, ""colsample_bytree"": 0.9128222738360356, ""reg_alpha"": 0.001504067051802727, ""reg_lambda"": 0.002232001260919095, ""min_child_weight"": 19}",0.030331666101886177,0.02216433947562167,0.015043324594855963,0.022513110057454603,5,31.7
117,2026-01-29T01:54:33.576371,xgboost,10,"arm_extension_angle,elbow_height_relative,knee_bend_depth,mid_hip_z_max,peak_velocity_magnitude,right_elbow_z_std,right_shoulder_z_min,right_wrist_z_mean,shoulder_rotation,wrist_y_release","{""n_estimators"": 652, ""max_depth"": 4, ""learning_rate"": 0.007960307472920975, ""subsample"": 0.7365379736309288, ""colsample_bytree"": 0.6412072555302208, ""reg_alpha"": 0.2090434684078403, ""reg_lambda"": 0.0006562124754555912, ""min_child_weight"": 19}",0.029836349113380713,0.017993910513192973,0.015364464057482471,0.021064907894685386,5,62.4
118,2026-01-29T01:54:33.669545,ridge,50,"acceleration_at_release,azimuth_angle,elbow_alignment,elevation_angle,guide_hand_vx,hip_vertical_velocity_max,lateral_offset,left_wrist_z_max,left_wrist_z_mean,left_wrist_z_min,mid_hip_z_min,mid_hip_z_q25,mid_hip_z_range,mid_hip_z_std,neck_z_energy,neck_z_min,neck_z_q25,neck_z_q75,neck_z_range,neck_z_std,release_frame,release_time,right_elbow_vel_load_mean,right_elbow_vel_max,right_elbow_vel_max_time,right_elbow_vel_mean,right_elbow_vel_min,right_elbow_vel_prop_mean,right_elbow_vel_range,right_elbow_vel_std,right_elbow_z_max,right_elbow_z_q25,right_elbow_z_q75,right_hip_z_max,right_hip_z_mean,right_hip_z_q25,right_knee_vel_mean,right_knee_vel_min,right_knee_vel_prep_mean,right_knee_z_q75,right_knee_z_std,right_shoulder_z_max,right_shoulder_z_min,right_shoulder_z_range,right_wrist_vel_load_mean,right_wrist_vel_min,right_wrist_z_q75,velocity_magnitude_release,wrist_vx_release,wrist_vz_release","{""alpha"": 10.008222428526045}",0.07663404736817271,0.062011228839338316,0.03817560422708286,0.05894029347819796,5,0.1
119,2026-01-29T02:08:01.867972,catboost,100,"acceleration_at_release,arm_extension_angle,arm_plane_angle,azimuth_angle,elbow_alignment,elevation_angle,forward_position,guide_hand_vx,hip_lateral_range,hip_vertical_velocity_max,jerk_at_release,knee_bend_depth,knee_extension_rate_max,left_wrist_z_energy,left_wrist_z_max,left_wrist_z_mean,left_wrist_z_min,left_wrist_z_q25,left_wrist_z_range,left_wrist_z_std,mid_hip_z_max,mid_hip_z_mean,mid_hip_z_q25,mid_hip_z_range,neck_z_energy,neck_z_max,neck_z_mean,neck_z_min,neck_z_q25,neck_z_std,release_frame,release_height_relative,release_time,right_elbow_vel_load_mean,right_elbow_vel_max,right_elbow_vel_max_time,right_elbow_vel_mean,right_elbow_vel_prep_mean,right_elbow_vel_prop_mean,right_elbow_vel_range,right_elbow_vel_release_mean,right_elbow_vel_std,right_elbow_z_energy,right_elbow_z_max,right_elbow_z_mean,right_elbow_z_min,right_elbow_z_range,right_elbow_z_std,right_hip_z_max,right_hip_z_mean,right_hip_z_min,right_hip_z_q25,right_hip_z_q75,right_hip_z_range,right_knee_vel_load_mean,right_knee_vel_min,right_knee_vel_prep_mean,right_knee_vel_prop_mean,right_knee_vel_range,right_knee_vel_release_mean,right_knee_vel_std,right_knee_z_energy,right_knee_z_max,right_knee_z_mean,right_knee_z_min,right_knee_z_q25,right_knee_z_q75,right_knee_z_range,right_knee_z_std,right_shoulder_z_energy,right_shoulder_z_max,right_shoulder_z_mean,right_shoulder_z_q25,right_shoulder_z_q75,right_shoulder_z_range,right_wrist_vel_max,right_wrist_vel_max_time,right_wrist_vel_min,right_wrist_vel_prop_mean,right_wrist_vel_range,right_wrist_vel_release_mean,right_wrist_vel_std,right_wrist_z_energy,right_wrist_z_max,right_wrist_z_mean,right_wrist_z_min,right_wrist_z_q25,right_wrist_z_q75,set_point_height,set_position_stability,shoulder_rotation,time_to_peak_velocity,velocity_magnitude_release,wrist_snap_angle,wrist_vx_release,wrist_vy_release,wrist_vz_release,wrist_x_release,wrist_y_release,wrist_z_release","{""iterations"": 408, ""depth"": 9, ""learning_rate"": 0.025584856282558372, ""l2_leaf_reg"": 0.30976222294031297}",0.026960879104573763,0.019646221065016452,0.015339258566181912,0.020648786245257376,5,808.2
120,2026-01-29T02:14:12.372693,catboost,20,"neck_z_min,neck_z_std,release_time,right_elbow_vel_mean,right_elbow_vel_prop_mean,right_elbow_vel_release_mean,right_hip_z_std,right_knee_vel_prop_mean,right_knee_vel_release_mean,right_knee_z_q25,right_shoulder_z_mean,right_shoulder_z_min,right_shoulder_z_q75,right_wrist_vel_max,right_wrist_vel_mean,right_wrist_z_energy,set_point_height,shoulder_rotation,time_to_peak_velocity,wrist_z_release","{""iterations"": 292, ""depth"": 8, ""learning_rate"": 0.025314345551140417, ""l2_leaf_reg"": 29.838116626231685}",0.027498495698426214,0.01926716955992581,0.014952200901356065,0.02057262205323603,5,370.5
121,2026-01-29T02:14:47.391937,lightgbm,10,"left_wrist_z_max,left_wrist_z_std,neck_z_q25,release_height_relative,right_elbow_vel_max_time,right_elbow_z_mean,right_knee_vel_max,right_knee_z_std,right_wrist_vel_mean,right_wrist_vel_prop_mean","{""n_estimators"": 216, ""num_leaves"": 25, ""learning_rate"": 0.01397402906806196, ""subsample"": 0.6181068506546539, ""colsample_bytree"": 0.9252575712945886, ""reg_alpha"": 0.8378017458783442, ""reg_lambda"": 0.3796236929821196, ""min_child_samples"": 47}",0.03863230446530178,0.023536252496426283,0.01675341618088101,0.02630732438086969,5,35.0
122,2026-01-29T02:14:47.471916,ridge,10,"left_wrist_z_std,neck_z_range,right_elbow_vel_load_mean,right_elbow_z_max,right_hip_z_range,right_hip_z_std,right_knee_vel_release_mean,right_knee_z_std,right_wrist_z_min,right_wrist_z_range","{""alpha"": 8.954491809293712}",0.08857792515533401,0.024977070639503524,0.01805664591140583,0.043870547235414455,5,0.1
123,2026-01-29T02:19:33.748015,catboost,10,"azimuth_angle,elbow_height_relative,knee_extension_rate_max,left_wrist_z_q25,mid_hip_z_max,right_elbow_vel_load_mean,right_elbow_vel_prep_mean,right_hip_z_energy,right_knee_z_max,right_wrist_vel_min","{""iterations"": 599, ""depth"": 10, ""learning_rate"": 0.048785877733870095, ""l2_leaf_reg"": 0.27565253193532385}",0.03093315075887801,0.016997198726218944,0.015505541195946958,0.021145296893681303,5,286.3
124,2026-01-29T02:20:31.315254,xgboost,10,"knee_bend_depth,lateral_offset,left_wrist_z_mean,right_elbow_vel_std,right_hip_z_energy,right_hip_z_max,right_knee_vel_std,right_wrist_z_min,right_wrist_z_q25,wrist_y_release","{""n_estimators"": 341, ""max_depth"": 9, ""learning_rate"": 0.009774133647319662, ""subsample"": 0.6334762702778423, ""colsample_bytree"": 0.9184988110058466, ""reg_alpha"": 0.5026162821978919, ""reg_lambda"": 0.014694745541896289, ""min_child_weight"": 6}",0.02149114597808807,0.022029261871612364,0.01628970297303291,0.01993670360757778,5,57.6
125,2026-01-29T02:20:31.399409,ridge,20,"elbow_height_relative,guide_hand_vx,hip_lateral_range,lateral_offset,right_elbow_vel_load_mean,right_elbow_z_max,right_elbow_z_q25,right_elbow_z_std,right_hip_z_energy,right_hip_z_mean,right_hip_z_q75,right_hip_z_range,right_knee_vel_range,right_knee_z_energy,right_shoulder_z_mean,right_wrist_vel_load_mean,right_wrist_vel_release_mean,right_wrist_z_min,set_point_height,wrist_z_release","{""alpha"": 62.89091293516737}",0.0724559302542918,0.019704336033791382,0.020481279634357318,0.03754718197414684,5,0.1
126,2026-01-29T03:15:43.856816,catboost,100,"acceleration_at_release,arm_plane_angle,azimuth_angle,elbow_alignment,elbow_height_relative,elevation_angle,guide_hand_vx,hip_lateral_range,hip_vertical_velocity_max,jerk_at_release,knee_bend_depth,lateral_offset,left_wrist_z_energy,left_wrist_z_max,left_wrist_z_mean,left_wrist_z_min,left_wrist_z_q25,left_wrist_z_q75,left_wrist_z_range,left_wrist_z_std,mid_hip_z_energy,mid_hip_z_max,mid_hip_z_mean,mid_hip_z_q25,mid_hip_z_range,mid_hip_z_std,neck_z_energy,neck_z_max,neck_z_min,neck_z_q25,neck_z_q75,neck_z_std,peak_velocity_magnitude,release_height_relative,right_elbow_vel_max,right_elbow_vel_max_time,right_elbow_vel_mean,right_elbow_vel_min,right_elbow_vel_prep_mean,right_elbow_vel_prop_mean,right_elbow_vel_range,right_elbow_vel_release_mean,right_elbow_z_max,right_elbow_z_min,right_elbow_z_q25,right_elbow_z_q75,right_elbow_z_range,right_hip_z_energy,right_hip_z_mean,right_hip_z_min,right_hip_z_std,right_knee_vel_load_mean,right_knee_vel_max,right_knee_vel_max_time,right_knee_vel_mean,right_knee_vel_min,right_knee_vel_prep_mean,right_knee_vel_prop_mean,right_knee_vel_range,right_knee_vel_release_mean,right_knee_vel_std,right_knee_z_energy,right_knee_z_max,right_knee_z_mean,right_knee_z_min,right_knee_z_q75,right_knee_z_std,right_shoulder_z_max,right_shoulder_z_mean,right_shoulder_z_min,right_shoulder_z_q25,right_shoulder_z_q75,right_shoulder_z_range,right_shoulder_z_std,right_wrist_vel_load_mean,right_wrist_vel_max,right_wrist_vel_max_time,right_wrist_vel_prep_mean,right_wrist_vel_range,right_wrist_vel_release_mean,right_wrist_vel_std,right_wrist_z_energy,right_wrist_z_max,right_wrist_z_mean,right_wrist_z_min,right_wrist_z_q25,right_wrist_z_q75,right_wrist_z_range,right_wrist_z_std,set_point_height,set_position_stability,shoulder_elevation_rate,shoulder_rotation,time_to_peak_velocity,velocity_magnitude_release,wrist_snap_angle,wrist_vx_release,wrist_vz_release,wrist_y_release,wrist_z_release","{""iterations"": 762, ""depth"": 10, ""learning_rate"": 0.0545084642128803, ""l2_leaf_reg"": 1.2365366649561171}",0.027645098700624843,0.019498970196518785,0.015261748612990617,0.020801939170044748,5,3312.5
127,2026-01-29T03:15:43.982818,ridge,75,"acceleration_at_release,arm_extension_angle,arm_plane_angle,azimuth_angle,elbow_height_relative,forward_position,guide_hand_vx,hip_lateral_range,hip_vertical_velocity_max,jerk_at_release,knee_extension_rate_max,lateral_offset,left_wrist_z_energy,left_wrist_z_max,left_wrist_z_mean,left_wrist_z_min,left_wrist_z_q25,left_wrist_z_q75,left_wrist_z_range,mid_hip_z_energy,mid_hip_z_max,mid_hip_z_mean,mid_hip_z_q25,mid_hip_z_q75,mid_hip_z_std,neck_z_energy,neck_z_max,neck_z_min,neck_z_range,peak_velocity_magnitude,release_height_relative,release_time,right_elbow_vel_max,right_elbow_vel_max_time,right_elbow_vel_mean,right_elbow_vel_min,right_elbow_vel_prop_mean,right_elbow_vel_range,right_elbow_vel_release_mean,right_elbow_vel_std,right_elbow_z_mean,right_elbow_z_q75,right_elbow_z_range,right_hip_z_mean,right_hip_z_range,right_hip_z_std,right_knee_vel_load_mean,right_knee_vel_max,right_knee_vel_mean,right_knee_vel_prop_mean,right_knee_vel_release_mean,right_knee_vel_std,right_knee_z_max,right_knee_z_mean,right_knee_z_q75,right_knee_z_std,right_shoulder_z_min,right_shoulder_z_range,right_shoulder_z_std,right_wrist_vel_max,right_wrist_vel_max_time,right_wrist_vel_mean,right_wrist_vel_min,right_wrist_vel_prep_mean,right_wrist_vel_std,right_wrist_z_energy,right_wrist_z_q75,right_wrist_z_range,right_wrist_z_std,set_point_height,shoulder_rotation,time_to_peak_velocity,wrist_snap_angle,wrist_vz_release,wrist_z_release","{""alpha"": 27.88996118066065}",0.0903544859740128,0.0374850366954409,0.021898950860099246,0.04991282450985098,5,0.1
128,2026-01-29T03:16:04.663865,lightgbm,10,"elbow_height_relative,left_wrist_z_min,mid_hip_z_min,release_height_relative,right_elbow_z_min,right_hip_z_energy,right_knee_vel_release_mean,right_wrist_z_min,set_point_height,shoulder_elevation_rate","{""n_estimators"": 119, ""num_leaves"": 17, ""learning_rate"": 0.04321105603720553, ""subsample"": 0.9520713693116041, ""colsample_bytree"": 0.7840898512744259, ""reg_alpha"": 0.0007750405693843196, ""reg_lambda"": 0.00039993745995793773, ""min_child_samples"": 38}",0.024398763183740922,0.01880433659722554,0.019738239798728595,0.020980446526565017,5,20.7
129,2026-01-29T03:17:04.138331,xgboost,30,"azimuth_angle,elbow_alignment,guide_hand_vx,hip_lateral_range,knee_bend_depth,lateral_offset,left_wrist_z_energy,neck_z_mean,neck_z_min,release_height_relative,right_elbow_vel_max_time,right_elbow_vel_prep_mean,right_elbow_vel_prop_mean,right_elbow_vel_range,right_elbow_vel_std,right_elbow_z_q75,right_hip_z_q25,right_hip_z_std,right_knee_vel_load_mean,right_knee_vel_release_mean,right_knee_z_mean,right_knee_z_min,right_knee_z_std,right_shoulder_z_max,right_wrist_vel_max,right_wrist_vel_min,right_wrist_vel_std,right_wrist_z_max,right_wrist_z_min,shoulder_rotation","{""n_estimators"": 254, ""max_depth"": 10, ""learning_rate"": 0.006981339087409909, ""subsample"": 0.5680708329250388, ""colsample_bytree"": 0.925080084178452, ""reg_alpha"": 0.00012378050325399196, ""reg_lambda"": 0.0008861677263519247, ""min_child_weight"": 13}",0.019095995351385286,0.02123633360696768,0.016622118775910636,0.0189848159114212,5,59.5
130,2026-01-29T03:17:23.746032,lightgbm,20,"hip_vertical_velocity_max,knee_bend_depth,left_wrist_z_q75,mid_hip_z_q25,neck_z_energy,neck_z_min,neck_z_range,right_elbow_vel_max_time,right_elbow_vel_range,right_elbow_z_q25,right_elbow_z_std,right_hip_z_std,right_knee_vel_range,right_knee_z_q25,right_knee_z_range,right_knee_z_std,right_wrist_vel_load_mean,right_wrist_z_mean,set_position_stability,shoulder_elevation_rate","{""n_estimators"": 153, ""num_leaves"": 9, ""learning_rate"": 0.008052144453758622, ""subsample"": 0.5325847480804047, ""colsample_bytree"": 0.7607520865096932, ""reg_alpha"": 3.923486881022103, ""reg_lambda"": 0.06474071318209439, ""min_child_samples"": 28}",0.029496424079106073,0.024027906181317234,0.014348481984333632,0.022624270748252313,5,19.6
131,2026-01-29T03:18:12.934777,xgboost,50,"acceleration_at_release,arm_plane_angle,azimuth_angle,elbow_alignment,forward_position,hip_vertical_velocity_max,knee_extension_rate_max,left_wrist_z_energy,left_wrist_z_std,mid_hip_z_energy,mid_hip_z_q25,mid_hip_z_range,neck_z_energy,neck_z_range,right_elbow_vel_load_mean,right_elbow_vel_max,right_elbow_vel_mean,right_elbow_vel_min,right_elbow_vel_prop_mean,right_elbow_z_range,right_hip_z_max,right_hip_z_min,right_hip_z_q25,right_knee_vel_max_time,right_knee_vel_mean,right_knee_vel_min,right_knee_vel_release_mean,right_knee_z_max,right_knee_z_mean,right_knee_z_min,right_knee_z_q25,right_knee_z_q75,right_knee_z_range,right_knee_z_std,right_shoulder_z_max,right_shoulder_z_q75,right_shoulder_z_range,right_wrist_vel_load_mean,right_wrist_vel_min,right_wrist_vel_prop_mean,right_wrist_z_max,right_wrist_z_q75,right_wrist_z_range,set_position_stability,shoulder_elevation_rate,shoulder_rotation,wrist_vx_release,wrist_x_release,wrist_y_release,wrist_z_release","{""n_estimators"": 154, ""max_depth"": 6, ""learning_rate"": 0.018088919503697502, ""subsample"": 0.5840017512762562, ""colsample_bytree"": 0.9942526283530696, ""reg_alpha"": 0.001782299587274806, ""reg_lambda"": 0.01196471836483207, ""min_child_weight"": 16}",0.024131274688671902,0.023338180767567017,0.015960579899322407,0.02114334511852044,5,49.2
132,2026-01-29T03:18:13.045012,ridge,100,"acceleration_at_release,arm_extension_angle,elbow_alignment,elevation_angle,forward_position,guide_hand_vx,hip_vertical_velocity_max,jerk_at_release,knee_bend_depth,knee_extension_rate_max,left_wrist_z_max,left_wrist_z_mean,left_wrist_z_min,left_wrist_z_q25,left_wrist_z_q75,left_wrist_z_range,left_wrist_z_std,mid_hip_z_energy,mid_hip_z_max,mid_hip_z_mean,mid_hip_z_min,mid_hip_z_q25,mid_hip_z_q75,mid_hip_z_range,mid_hip_z_std,neck_z_energy,neck_z_max,neck_z_mean,neck_z_min,neck_z_q25,neck_z_q75,neck_z_range,neck_z_std,peak_velocity_magnitude,release_frame,release_time,right_elbow_vel_load_mean,right_elbow_vel_max,right_elbow_vel_max_time,right_elbow_vel_mean,right_elbow_vel_min,right_elbow_vel_prep_mean,right_elbow_vel_prop_mean,right_elbow_z_energy,right_elbow_z_min,right_elbow_z_q25,right_elbow_z_range,right_elbow_z_std,right_hip_z_energy,right_hip_z_max,right_hip_z_mean,right_hip_z_min,right_hip_z_q25,right_hip_z_q75,right_hip_z_range,right_hip_z_std,right_knee_vel_max,right_knee_vel_max_time,right_knee_vel_mean,right_knee_vel_min,right_knee_vel_prep_mean,right_knee_vel_prop_mean,right_knee_vel_range,right_knee_vel_release_mean,right_knee_z_energy,right_knee_z_max,right_knee_z_mean,right_knee_z_min,right_knee_z_q25,right_knee_z_q75,right_knee_z_range,right_shoulder_z_energy,right_shoulder_z_max,right_shoulder_z_mean,right_shoulder_z_min,right_shoulder_z_q25,right_shoulder_z_q75,right_shoulder_z_range,right_shoulder_z_std,right_wrist_vel_mean,right_wrist_vel_min,right_wrist_vel_prep_mean,right_wrist_vel_prop_mean,right_wrist_vel_std,right_wrist_z_energy,right_wrist_z_max,right_wrist_z_min,right_wrist_z_q25,right_wrist_z_q75,right_wrist_z_range,right_wrist_z_std,set_position_stability,shoulder_elevation_rate,wrist_snap_angle,wrist_vx_release,wrist_vy_release,wrist_vz_release,wrist_x_release,wrist_y_release,wrist_z_release","{""alpha"": 23.872222980384944}",0.06417640934453288,0.07526110007714366,0.01895484099564622,0.05279745013910758,5,0.1
