target,participant_id,feature,delta_mse_mean,delta_mse_std,baseline_mse_mean
left_right,1,right_knee_vel_max,-5.148550355386199e-05,0.00010297100710772398,0.0157593525632394
left_right,1,right_knee_vel_max_time,0.0,0.0,0.0157593525632394
left_right,1,right_knee_vel_mean,-1.898613154983769e-05,3.797226309967538e-05,0.0157593525632394
left_right,1,right_knee_vel_min,-8.313654740703625e-06,0.00013497119200835548,0.0157593525632394
left_right,1,right_knee_vel_prep_mean,-6.427292091512593e-05,0.00012981857657031398,0.0157593525632394
left_right,1,right_knee_vel_prop_mean,-4.8604440965137795e-05,8.310714027748608e-05,0.0157593525632394
left_right,1,right_knee_vel_range,-1.755549015419212e-05,2.3143472481835864e-05,0.0157593525632394
left_right,1,right_knee_vel_release_mean,-6.279134638527417e-06,1.2558269277054833e-05,0.0157593525632394
left_right,1,right_knee_vel_std,-4.30435785798159e-05,6.735900852307926e-05,0.0157593525632394
left_right,1,right_knee_z_energy,-1.0809066411558477e-05,2.1618132823116955e-05,0.0157593525632394
left_right,1,right_knee_z_max,-2.337995292708307e-05,4.544338614530844e-05,0.0157593525632394
left_right,1,right_knee_z_mean,-2.2634713678602872e-05,5.495200634085648e-05,0.0157593525632394
left_right,1,right_knee_z_min,0.0,0.0,0.0157593525632394
left_right,1,right_knee_z_q25,-0.00018200872081628808,0.0002434857468198981,0.0157593525632394
left_right,1,right_knee_z_q75,8.01178044006895e-07,1.60235608801379e-06,0.0157593525632394
left_right,1,right_knee_z_range,0.0,0.0,0.0157593525632394
left_right,1,right_knee_z_std,1.5379988537167026e-06,3.0759977074334053e-06,0.0157593525632394
left_right,1,right_shoulder_z_energy,0.0,0.0,0.0157593525632394
left_right,1,right_shoulder_z_max,0.00039910537153110235,0.00033764949313536585,0.0157593525632394
left_right,1,right_shoulder_z_mean,0.0,0.0,0.0157593525632394
left_right,1,right_shoulder_z_min,3.0460189481174477e-06,6.0920378962348955e-06,0.0157593525632394
left_right,1,right_shoulder_z_q25,-5.104916907842257e-05,0.00010571112307325946,0.0157593525632394
left_right,1,right_shoulder_z_q75,-4.538414698640354e-06,9.076829397280707e-06,0.0157593525632394
