player,feature_idx,feature_name,feature_type,target,beta,se_beta,p_value,ci_lower,ci_upper,r_squared,pearson_r,std_X,std_Y,beta_standardized,n_samples
3,76,left_first_finger_ip_y,raw_std,angle,2.0581483360598667,4.101145636557704,0.6174451119530017,-5.980097111593233,10.096393783712967,0.003801412050302891,0.061655592206245904,0.049143463,1.6404762,0.06165559352056253,68
3,76,left_first_finger_ip_y,raw_std,depth,0.4541600148450638,5.8176259876228675,0.9380115811922175,-10.948386920895757,11.856706950585885,9.232985651262193e-05,0.009608842620868651,0.049143463,2.3227558,0.009608842870261449,68
3,76,left_first_finger_ip_y,raw_std,left_right,15.230344212427589,6.896769015867338,0.03069986663069927,1.712676941327608,28.74801148352757,0.06880570460797393,0.2623084150536805,0.049143463,2.8534038,0.2623084249789364,68
3,77,left_first_finger_ip_z,raw_mean,angle,-1.8970966728497525,1.1270649443738798,0.09705774798262362,-4.106143963822557,0.311950618123052,0.041160716314306504,-0.2028810398098021,0.1754373,1.6404762,-0.2028810330085686,68
3,77,left_first_finger_ip_z,raw_mean,depth,4.15964946057341,1.547185985931297,0.009076227087370686,1.1271649281480673,7.192133992998752,0.09870751847881258,0.31417752701110335,0.1754373,2.3227558,0.31417751809914296,68
3,77,left_first_finger_ip_z,raw_mean,left_right,-4.163975948279948,1.935301915469343,0.035093429174308494,-7.957167702599859,-0.3707841939600356,0.06554413414658661,-0.2560158865121198,0.1754373,2.8534038,-0.25601588720772356,68
3,77,left_first_finger_ip_z,raw_std,angle,-6.251902710364428,3.193579995381154,0.05450180861747275,-12.51131950131149,0.007514080582634364,0.05487972997375947,-0.23426423110188946,0.061470073,1.6404762,-0.23426423196206878,68
3,77,left_first_finger_ip_z,raw_std,depth,12.01110709457138,4.409998595359964,0.008254523889103822,3.3675098476658505,20.654704341476908,0.10103838353470398,0.31786535441080077,0.061470073,2.3227558,0.31786536526772413,68
3,77,left_first_finger_ip_z,raw_std,left_right,-3.8256571002150213,5.69439525845402,0.5040378341203174,-14.986671806784901,7.335357606354858,0.0067922401435716595,-0.08241504804082601,0.061470073,2.8534038,-0.08241505450013235,68
3,78,left_first_finger_distal_x,raw_mean,angle,1.2451350824432255,1.652707985960146,0.45389429722532243,-1.9941725700386606,4.4844427349251115,0.008526637571049187,0.09233979408169149,0.12165848,1.6404762,0.09233979559113033,68
3,78,left_first_finger_distal_x,raw_mean,depth,-2.751308378249642,2.3255861028335536,0.24102938984361724,-7.309457139803407,1.8068403833041229,0.020766158882966394,-0.14410468029514653,0.12165848,2.3227558,-0.1441046857021638,68
3,78,left_first_finger_distal_x,raw_mean,left_right,2.756471225416997,2.8670066043486786,0.3398373766257465,-2.8628617191064127,8.375804169940407,0.013812274384111653,0.11752563288113642,0.12165848,2.8534038,0.11752563519385342,68
