player,frame,feature_idx,feature_name,target,beta,se_beta,p_value,r_squared,n_samples
4,0,135,right_first_finger_ip_x,angle,1.4801172026799176,0.8309640869417071,0.0795510886374439,0.04653902380056174,67
4,0,135,right_first_finger_ip_x,depth,-0.7904930752915331,1.5242396250047003,0.6057905812574975,0.004120813349923499,67
4,0,135,right_first_finger_ip_x,left_right,0.9007521514636269,1.2326568606748234,0.4675636379500997,0.008148162234750688,67
4,0,136,right_first_finger_ip_y,angle,1.3551099227874026,0.896420815012054,0.13545970655462136,0.033962965620179676,67
4,0,136,right_first_finger_ip_y,depth,-0.9634726405636289,1.6325773285228515,0.557133339251579,0.005329630187197757,67
4,0,136,right_first_finger_ip_y,left_right,0.6252556943346322,1.3242181182888608,0.6383870357489583,0.0034181873322195544,67
4,0,137,right_first_finger_ip_z,angle,-1.5882266525951723,0.5161590026735329,0.0030590964566285313,0.12714178221771003,67
4,0,137,right_first_finger_ip_z,depth,0.5889704759897793,0.9888922429705245,0.5535199371811387,0.005427653722841439,67
4,0,137,right_first_finger_ip_z,left_right,-1.13065911930646,0.791192561581312,0.15777629297358384,0.030461459613813798,67
4,0,138,right_first_finger_distal_x,angle,1.3138580228042205,0.8316306159258071,0.11899391275442771,0.03697926031288153,67
4,0,138,right_first_finger_distal_x,depth,-0.6826323038032756,1.518650473381118,0.6545668619580232,0.003098822959194247,67
4,0,138,right_first_finger_distal_x,left_right,1.0081353990975759,1.2261795567784062,0.413982576254155,0.010292551974428393,67
4,0,139,right_first_finger_distal_y,angle,1.268225289503315,0.876606833550879,0.1527741910456232,0.031196471098208424,67
4,0,139,right_first_finger_distal_y,depth,-1.0000533038904702,1.5936559517063456,0.5325158220359275,0.006021721930781977,67
4,0,139,right_first_finger_distal_y,left_right,0.7086975054764577,1.292327718486483,0.5853038934651414,0.0046053055983024975,67
4,0,140,right_first_finger_distal_z,angle,-1.4990213480719818,0.4850971095826924,0.002943717484603303,0.12809034412285278,67
4,0,140,right_first_finger_distal_z,depth,0.5396125999716442,0.9300157504341316,0.5637731531885429,0.00515260283156106,67
4,0,140,right_first_finger_distal_z,left_right,-1.0416675380121398,0.7444521655735522,0.16649502221016033,0.029240379957840235,67
4,0,141,right_second_finger_mcp_x,angle,1.5085167617458923,0.8125665965819008,0.06791761911646423,0.0503536433793671,67
4,0,141,right_second_finger_mcp_x,depth,-0.8111423718277015,1.4931846808560958,0.5888297707810073,0.0045194599625332805,67
4,0,141,right_second_finger_mcp_x,left_right,0.8909739183993768,1.207689546046291,0.46332101960824185,0.008303947523136417,67
4,0,142,right_second_finger_mcp_y,angle,1.1513550706833184,0.8974608962895964,0.20408186676616388,0.02469530778832486,67
4,0,142,right_second_finger_mcp_y,depth,-0.8353832228660804,1.627744997659801,0.6095409009040943,0.004035795322618952,67
4,0,142,right_second_finger_mcp_y,left_right,0.33605525340022785,1.3210440588433208,0.8000003435940789,0.0009945835218950648,67
4,0,143,right_second_finger_mcp_z,angle,-1.5548578771531072,0.515297743436458,0.00363767047084246,0.12286247247663941,67
4,0,143,right_second_finger_mcp_z,depth,0.5445363407873711,0.9852021224671238,0.5823541951086741,0.004677925908215727,67
4,0,143,right_second_finger_mcp_z,left_right,-1.1576321029019738,0.7872380666570458,0.14625133623546294,0.032196078134021,67
4,0,144,right_second_finger_pip_x,angle,1.4364836167038701,0.7807751782964041,0.07036182424213386,0.04949815004337931,67
4,0,144,right_second_finger_pip_x,depth,-0.8038502850883463,1.4339079390471114,0.5769968621305815,0.004811712839604583,67
4,0,144,right_second_finger_pip_x,left_right,0.9929628303017084,1.1582330048559073,0.3944244385664366,0.011180921323489386,67
4,0,145,right_second_finger_pip_y,angle,1.163792268491149,0.8557941535134168,0.17856075704784985,0.027664020925330594,67
4,0,145,right_second_finger_pip_y,depth,-0.9728792869795044,1.553006150342542,0.5332143737653687,0.006001281944073859,67
4,0,145,right_second_finger_pip_y,left_right,0.584477302992273,1.2601773920792665,0.6443365514921141,0.0032985545088301212,67
4,0,146,right_second_finger_pip_z,angle,-1.4778479720117672,0.4819240677041615,0.003153903720427792,0.12638842735381337,67
4,0,146,right_second_finger_pip_z,depth,0.5157100886520494,0.9232059562975143,0.5783487437463263,0.004777721078229335,67
4,0,146,right_second_finger_pip_z,left_right,-1.0674039428107882,0.7381274183627009,0.15295481148829598,0.031169468001483323,67
4,0,147,right_second_finger_dip_x,angle,1.394614539139689,0.7784988733391686,0.07788201303917405,0.04704891911790451,67
4,0,147,right_second_finger_dip_x,depth,-0.7275699298066717,1.42848899914098,0.6122469243457167,0.003975140689078144,67
